artists_id,danceability
[26350],-392012.9995375712
[26350],-347052.9996201281
[26350],-465932.9994277474
[26350],-295092.9992046583
[26350],-391759.9995598694
[26350],-593679.9993583788
[26350],-421812.99951752706
[26350],-403812.999252092
[26350],-315479.9993628182
[26350],-340839.9993965023
[26350],-481626.99919071776
[26350],-551799.999526949
[26350],-438759.9994804053
[26350],-405586.99922405765
[26350],-418919.9994769434
[26350],-484972.99941422243
[26350],-341919.99949323817
[26350],-493012.99952673406
[26350],-551426.9993017935
[26350],-472706.9991789871
[26350],-312786.99952773657
[26350],-435079.9995883186
[26350],-455732.9992054468
[26350],-181399.9991400569
[26350],-446399.99899273063
[26350],-518199.9992619112
[26350],-344746.9993116114
[26350],-231426.9994898242
[26350],-338826.9992335119
[26350],-368559.99924112
[26350],-453279.9993180519
[26350],-435426.99902510893
[26350],-361279.99925592006
[26350],-449772.9995106972
[26350],-412772.9995946995
[26350],-335386.9995216093
[26350],-301586.999539828
[26350],-481386.9992091465
[26350],-335986.9990992441
[26350],-350532.9995459007
[26350],-374439.99923798785
[26350],-509599.9995799868
[26350],-287252.99921706633
[26350],-250079.99946019362
[26350],-350252.9995229194
[26350],-478652.99946605763
[26350],-542652.999480479
[26350],-536546.9992470916
[26350],-372026.9993490154
[26350],-422506.9992239619
[26350],-633839.9994534875
[26350],-200732.99963806762
[26350],-417079.9995489434
[26350],-470399.99936266016
[26350],-194146.99929413712
[26350],-529666.9994159882
[26350],-210412.9995755059
[26350],-472906.9993965505
[26350],-302492.9991947564
[26350],-450932.9995828722
[26350],-236772.99928236764
[26350],-238306.99950172412
[26350],-495306.99941918184
[26350],-372732.9992931542
[26350],-448812.9995823449
[26350],-149719.99927489753
[26350],-385679.9992390316
[26350],-326492.9993964379
[26350],-633532.9993989401
[26350],-459066.9995124114
[26350],-473999.99952023226
[26350],-374666.9993247896
[26350],-372599.9994619182
[26350],-182626.9995864067
[26350],-67692.99978752148
[26350],-77999.99952793137
[26350],-168826.999691518
[26350],-152639.99953723513
[26350],-229399.99938086479
[26350],-68559.9996345013
[26350],-54932.999341814735
[26350],-180706.9996755689
[26350],-77306.9995450303
[26350],-141839.9997230217
[26350],-251026.99949762976
[26350],-275999.99981659837
[26350],-577999.9997676564
[26350],-527799.9996929957
[26350],-105999.99955474261
[26350],-272426.9999543861
[26350],-327959.99995238625
[26350],-681999.999981662
[26350],-262439.99958871445
[26350],-418133.0001017729
[26350],-220682.9995442203
[26350],-328066.9995632157
[26350],-600159.99912667
[26350],-401799.99955685623
[26350],-260946.99946209567
[26350],-673372.9992168865
[26350],-601532.9990383724
[26350],-618839.9994463603
[26350],-393266.9995221655
[26350],-254972.99923212806
[26350],-626159.9992358101
[26350],-299732.9995514741
[26350],-228172.9991220384
[26350],-359559.99916368094
[26350],-382719.99953709723
[26350],-523172.99952799454
[26350],-422986.9994058359
[26350],-255746.99949778206
[26350],-259132.99902747598
[26350],-258052.99917932943
[26350],-242492.99932189076
[26350],-444839.99945580884
[26350],-326292.9995449933
[26350],-314999.99901931814
[26350],-401639.99918075325
[26350],-366159.9992039485
[26350],-288799.99906094314
[26350],-268292.9994335271
[26350],-376839.9994930624
[26350],-255586.99944824958
[26350],-246532.9991035449
[26350],-308146.99921312876
[26350],-423412.99957705045
[26350],-288972.99933723506
[26350],-565026.9993944062
[26350],-287999.9996918841
[26350],-352359.99940230756
[26350],-335772.9991932223
[26350],-461132.9993455506
[26350],-320692.99944326066
[26350],-439812.9992624585
[26350],-489999.9994704475
[26350],-311479.99958263367
[26350],-499919.9993498954
[26350],-428999.999418272
[26350],-545586.9995658675
[26350],-268319.9991445345
[26350],-345066.9995236536
[26350],-346079.999560364
[26350],-387959.9994657035
[26350],-397132.9995497589
[26350],-619546.9991378501
[26350],-378999.9993285553
[26350],-265932.9993884187
[26350],-373092.9995438755
[26350],-507199.9993856153
[26350],-260746.99955869568
[26350],-236292.99908840764
[26350],-264412.9994792241
[26350],-313492.99906904256
[26350],-235492.99952622064
[26350],-216879.99965828622
[26350],-445492.99916748574
[26350],-470319.9992773698
[26350],-388066.9992744327
[26350],-135559.99956795757
[26350],-320132.9995627416
[26350],-197799.99954496423
[26350],-797092.9995278532
[26350],-323119.99933910725
[26350],-265919.9993706029
[26350],-302306.99922600645
[26350],-235479.99926679692
[26350],-398799.9992360814
[26350],-289386.9992200266
[26350],-239106.99941755462
[26350],-362746.9991663267
[26350],-127932.99926069153
[26350],-404706.9992815069
[26350],-43039.99963424195
[26350],-259079.99967417502
[26350],-241266.9993160774
[26350],-344266.99915919354
[26350],-401479.9992607166
[26350],-400132.9991367268
[26350],-227932.99956290904
[26350],-225839.9990598516
[26350],-541052.9995516787
[26350],-587146.9995658059
[26350],-578999.9995523132
[26350],-93492.99956460796
[26350],-278159.9995814095
[26350],-55892.99962873509
[26350],-72892.99945520354
[26350],-385892.99918519985
[26350],-289532.99944199604
[26350],-150706.99938048105
[26350],-53599.99943780732
[26350],-139572.99964890615
[26350],-104226.99971666637
[26350],-413399.9997503379
[26350],-317026.9997595851
[26350],-347812.99941438483
[26350],-172866.99944399638
[26350],-208506.99977655333
[26350],-183999.99963062032
[26350],-432826.9997403474
[26350],-338092.99976366555
[26350],-451999.9997850441
[26350],-552466.9999398015
[26350],-456399.9997882606
[26350],-580572.9997564883
[26350],-249239.99986909068
[26350],-251199.9997567675
[26350],-131564.9993095955
[26350],-226266.99949798817
[26350],-336692.9995777527
[26350],-277079.99945609464
[26350],-227959.99925607268
[26350],-748399.9993095298
[26350],-160732.99949727775
[26350],-361799.9996038516
[26350],-263759.9992795054
[26350],-340866.9992520925
[26350],-437026.99932613544
[26350],-495639.9995311953
[26350],-248879.99953438234
[26350],-295026.99948920036
[26350],-244226.99948141896
[26350],-498319.99956093373
[26350],-196012.9992984653
[26350],-465412.9995688876
[26350],-324826.99951926025
[26350],-373026.9992211887
[26350],-370666.99948253535
[26350],-259039.99964954483
[26350],-184932.9995244263
[26350],-244999.9991711987
[26350],-163212.99956673651
[26350],-239000.9994926273
[26350],-849492.9992084407
[26350],-195906.99921248233
[26350],-168199.99961012608
[26350],-239932.99956165443
[26350],-473426.9995744965
[26350],-54399.99963027914
[26350],-227599.99921076334
[26350],-447012.99935850006
[26350],-246932.99900162488
[26350],-219666.9993237545
[26350],-181799.99953470554
[26350],-274466.9993929038
[26350],-68892.99962298956
[26350],-31972.999505380456
[26350],-335532.99955705536
[26350],-315639.99970440764
[26350],-122066.99956644487
[26350],-288332.99964069854
[26350],-264559.9994064462
[26350],-36959.999518557765
[26350],-82532.99917308337
[26350],-99839.99954721742
[26350],-248626.99933091295
[26350],-176039.999462077
[26350],-464999.9998352453
[26350],-630319.9995581213
[26350],-399546.9997534304
[26350],-258467.00000071275
[26350],-560999.9997910479
[26350],-197866.99967903725
[26350],-316652.99980664917
[26350],-260279.99926614808
[26350],-179906.9993430076
[26350],-254410.99940285034
[26350],-216786.99959712324
[26350],-416746.99958730483
[26350],-213799.99949962416
[26350],-225812.9992140114
[26350],-525052.9994917274
[26350],-304332.99935447105
[26350],-284946.99944986135
[26350],-187839.99914649394
[26350],-225772.99921648996
[26350],-321786.9995199759
[26350],-215546.99958307543
[26350],-747452.9992976002
[26350],-224612.9992082107
[26350],-491412.99952064554
[26350],-237866.99927757928
[26350],-333719.99951202277
[26350],-351599.9993314331
[26350],-276332.99956447294
[26350],-147946.99945622508
[26350],-413586.999054639
[26350],-820372.9991915764
[26350],-188732.9990474777
[26350],-235426.9992540355
[26350],-247226.9994474982
[26350],-378572.9994336605
[26350],-287572.99916888226
[26350],-369199.99951175624
[26350],-265786.9991677462
[26350],-208439.99962712472
[26350],-32399.999366356817
[26350],-179492.9992991728
[26350],-48839.99936588385
[26350],-300759.99911249627
[26350],-332999.9997395626
[26350],-281999.99941837287
[26350],-401399.99994070735
[26350],-226335.99959732586
[26350],-241052.99949488108
[26350],-311706.99942455423
[26350],-387666.99925940996
[26350],-42559.999266571474
[26350],-63612.999316579226
[26350],-354319.99953898485
[26350],-797599.9995586778
[26350],-297332.99954552454
[26350],-408079.9992556658
[26350],-258559.99957579147
[26350],-283306.9996585472
[26350],-543346.9995409526
[26350],-269839.99956457375
[26350],-321799.99957400555
[26350],-379319.9994412309
[26350],-289999.99959579477
[26350],-171506.99992486273
[26350],-464972.9993225876
[26350],-398999.9997754255
[26350],-395132.9997276815
[26350],-283212.999773812
[26350],-169666.9998425424
[26350],-403426.9992755539
[26350],-107932.99964011944
[26350],-205399.9996639412
[26350],-358839.9991848094
[26350],-497652.99913041515
[26350],-172892.99924270064
[26350],-392746.9993663097
[26350],-505906.9991880716
[26350],-305826.99934292614
[26350],-255879.99947294462
[26350],-461052.99951233616
[26350],-462879.99930735514
[26350],-180532.99933743256
[26350],-521946.99941435235
[26350],-429226.9994764342
[26350],-432332.9993803726
[26350],-451999.9995101218
[26350],-534066.9994909104
[26350],-405986.9995105558
[26350],-436559.9996017497
[26350],-574012.9995689882
[26350],-687372.9996214906
[26350],-359826.9993754036
[26350],-121132.99942295828
[26350],-265732.99972549244
[26350],-413666.99934046937
[26350],-270772.99972865416
[26350],-173959.9995213649
[26350],-250066.99973283216
[26350],-470799.9993816471
[26350],-372626.99990822433
[26350],-683999.9999236596
[26350],-502919.99987984315
[26350],-432545.99972442404
[26350],-417999.9998243357
[26350],-205492.99999036486
[26350],-256199.99999973082
[26350],-381506.999518905
[26350],-244559.99967648496
[26350],-337586.9997812222
[3139368],-276519.9997302573
[888484],-191199.999785625
[888484],-233799.99988148618
[888484],-214827.00004152858
[888484],-217680.00000458016
[888484],-251200.00004726375
[888484],-211772.99982841493
[888484],-230759.99943504902
[651107],-275492.9996051869
[651107],-308519.99974629487
[651107],-281252.99960665416
[651107],-229959.99989512106
[651107],-249532.99971004395
[651107],-156186.9997417974
"[385766, 960874]",-385732.9997255127
[385766],-383199.99959404033
[135059],-154783.99961788702
[135059],-174572.999756146
[135059],-167892.99967884342
[135059],-175866.99978771774
[135059],-168546.99973523678
[135059],-170039.99971264764
[135059],-154959.99961891226
[135059],-168532.99974063842
[405903],-216452.99990687723
[405903],-277999.99977882457
[405903],-255679.99993176747
[405903],-258172.99990169003
[405903],-255599.9997604267
[405903],-311026.9997417387
[405903],-339382.99961158785
[405903],-260159.9996636528
[405903],-256572.99957402822
[891911],-335626.9995422169
[891911],-280799.99953060306
[891911],-419466.99949999654
[891911],-265626.9996693583
[891911],-464332.9995052914
[891911],-419466.999518128
[891911],-250732.9995690147
[891911],-306452.9998753728
[891911],-479054.99968106806
[891911],-485012.999688018
[891911],-478239.99965422903
[891911],-296892.99973708636
[891911],-484332.99965222704
[891911],-448239.99963729834
[891911],-258132.99959907378
[891911],-307816.9996481872
[891911],-268639.99957618926
[891911],-307816.9996572529
[891911],-450799.999564464
[398020],-269453.00037109584
[398020],-234359.9997219465
[665945],-1078239.9999726075
[665945],-1397746.9996997737
[665945],-987959.9997806094
[665945],-1352412.999333634
[753056],-576746.9999569205
[753056],-177172.9996483813
[753056],-262266.9994923309
[753056],-252866.9998577905
[753056],-232199.99971979673
[753056],-230706.9994313134
[139089],-202399.99990716434
[139089],-243999.99966425588
[139089],-349159.99935577397
[139089],-246999.99939537127
[139089],-216266.9993132973
[139089],-224106.99972365197
[139089],-246799.99969483208
[139089],-173346.9996481086
[139089],-285439.9998758998
[139089],-219239.9995568769
[139089],-213692.99953576984
[139089],-306799.9998830927
[139089],-263879.999311527
[139089],-203772.99952989529
[139089],-105266.99956957031
[139089],-194132.9994222904
[139089],-175066.9993214595
[139089],-200919.99935058792
[139089],-266733.0000865958
[139089],-169760.000001096
[139089],-285159.9999903436
[139089],-287772.9996410253
[139089],-209959.99960557278
[139089],-205999.999764817
[139089],-234706.99984644496
[139089],-164866.9997345582
[139089],-184399.9999390115
[139089],-223266.99957409748
[854203],-301599.99994903564
[854203],-258586.99951305104
[854203],-722199.999535484
[854203],-358599.99952297966
[854203],-263546.99994031526
[197460],-301199.999852494
[771792],-232546.99988653747
[771792],-214359.9995450723
[771792],-185732.9996765179
[771792],-245799.99941217378
[771792],-197573.00000893604
[771792],-217972.9996345514
[771792],-285079.99941152916
[771792],-226666.99933764013
[771792],-198546.999846658
[771792],-272106.999648457
[771792],-236012.99996206068
[771792],-197092.99965327999
[771792],-248732.99932693216
[771792],-199692.99975220053
[771792],-188732.99976768417
[771792],-243212.99936246336
[771792],-298106.9998492534
[771792],-244772.99961833048
[771792],-250252.9995419229
[771792],-189666.99976435714
[771792],-253759.99946138283
[771792],-224119.99977944465
[771792],-216306.99993735753
[771792],-253759.99942511992
[771792],-237559.99973918145
[869417],-332852.9994758911
[869417],-458492.99991164106
[869417],-402280.0000352029
[869417],-205159.99982200825
[869417],-419426.99948031263
[869417],-170159.99970071233
